Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-6cmq,checkpoint-r96e,branch-yvp6,Randomise questionnaire elements?,Question Key,Response
66,1675281056499,01/02/2023 19:50:56,1675281055972,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-repeatingsuccess,3
67,1675281056499,01/02/2023 19:50:56,1675281055973,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-repeatingsuccess-quantised,3
68,1675281056499,01/02/2023 19:50:56,1675281055974,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-discountingpraise,4
69,1675281056499,01/02/2023 19:50:56,1675281055975,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-discountingpraise-quantised,4
70,1675281056499,01/02/2023 19:50:56,1675281055976,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-comparingability,5
71,1675281056499,01/02/2023 19:50:56,1675281055977,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-comparingability-quantised,5
72,1675281056499,01/02/2023 19:50:56,1675281055978,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-successworries,4
73,1675281056499,01/02/2023 19:50:56,1675281055980,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-successworries-quantised,4
74,1675281056499,01/02/2023 19:50:56,1675281055981,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-sharingrecognition,1
75,1675281056499,01/02/2023 19:50:56,1675281055982,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-sharingrecognition-quantised,1
76,1675281056499,01/02/2023 19:50:56,1675281055983,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-beingthebest,4
77,1675281056499,01/02/2023 19:50:56,1675281055984,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-beingthebest-quantised,4
78,1675281056499,01/02/2023 19:50:56,1675281055985,1,01/02/2023 20:50:55,108492,7,questionnaire-lr52,,26860668,BLIND,7979169,,complete,,,mobile,undefined M2007J17G,Android 10,Facebook 399.0.0.24.93,393x873,393x741,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,END QUESTIONNAIRE,288353
1,1677044593803,22/02/2023 05:43:13,1677044593440,7,22/02/2023 12:43:13,108492,7,questionnaire-lr52,,27438723,BLIND,8158106,,live,,,mobile,Apple iPhone,iOS 15.4.1,WebKit 605.1.15,390x844,390x666,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
1,1677219474385,24/02/2023 06:17:54,1677219474314,0,24/02/2023 06:17:54,108492,7,questionnaire-lr52,,27521321,BLIND,8181344,,live,,,mobile,Apple iPhone,iOS 16.1.1,WebKit 605.1.15,390x844,390x666,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
1,1677752704732,02/03/2023 10:25:04,1677752704574,0,02/03/2023 10:25:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x721,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,BEGIN QUESTIONNAIRE,
2,1677753124272,02/03/2023 10:32:04,1677753124053,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-years,1
3,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-monthlyuse,4
4,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-newsfeed,2
5,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-findingconnections,1
6,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-jobpostings,0
7,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-othersprofiles,1
8,1677753124352,02/03/2023 10:32:04,1677753124059,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-messaging,1
9,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-posting,1.5
10,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-likes,0.5
11,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-ownprofile,0.3
12,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-other,
13,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-connections,over 1000
14,1677753124352,02/03/2023 10:32:04,1677753124060,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-successful,more successful
15,1677753124352,02/03/2023 10:32:04,1677753124061,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,LinkedIn-successful-quantised,1
16,1677753124352,02/03/2023 10:32:04,1677753124061,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-lovedones,D
17,1677753124352,02/03/2023 10:32:04,1677753124061,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-lovedones-quantised,4
18,1677753124352,02/03/2023 10:32:04,1677753124061,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-doingthings,D
19,1677753124352,02/03/2023 10:32:04,1677753124061,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-doingthings-quantised,4
20,1677753124352,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-welldone,B
21,1677753124352,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-welldone-quantised,2
22,1677753124352,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-socialskills,C
23,1677753124428,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-socialskills-quantised,3
24,1677753124428,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-nocomparison,C
25,1677753124428,02/03/2023 10:32:04,1677753124062,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-nocomparison-quantised,3
26,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-achievement,D
27,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-achievement-quantised,4
28,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-mutualopinions,B
29,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-mutualopinions-quantised,2
30,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-similarproblems,D
31,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-similarproblems-quantised,4
32,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-similarsituation,D
33,1677753124428,02/03/2023 10:32:04,1677753124063,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-similarsituation-quantised,4
34,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComaprison-learnmore,B
35,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComaprison-learnmore-quantised,2
36,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-relativity,C
37,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,SocialComparison-relativity-quantised,3
38,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-afraidsuccess,5
39,1677753124428,02/03/2023 10:32:04,1677753124064,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-afraidsuccess-quantised,5
40,1677753124428,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-competence,2
41,1677753124428,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-competence-quantised,2
42,1677753124428,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-evaluation,2
43,1677753124596,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-evaluation-quantised,2
44,1677753124596,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-priaseexpectations,4
45,1677753124596,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-priaseexpectations-quantised,4
46,1677753124596,02/03/2023 10:32:04,1677753124065,0,02/03/2023 10:32:04,108492,7,questionnaire-lr52,,27727572,BLIND,8238034,,complete,,,mobile,Apple iPhone,iOS 16.2,WebKit 605.1.15,414x896,414x858,Finished Consent Form,LinkedIn Usage & Impostor Phenomenon,7,Consent Given,Finished Consent Form,LinkedIn Users,No,Impostor-rightplaceandtime,3
